Year,Distance,Stroke,Gender,Rank,DistancesCategory,Result
1964,100,Freestyle,Men,4,near,56
1964,100,Freestyle,Women,4,near,59
1964,100,Freestyle,Women,4,near,59
1964,100,Freestyle,Women,1,near,60
1964,100,Freestyle,Women,2,near,61
1964,100,Freestyle,Women,3,near,62
1964,100,Freestyle,Women,4,near,62
1964,100,Freestyle,Women,4,near,62
1964,100,Freestyle,Women,4,near,62
1964,1500,Freestyle,Men,1,Estafet,1021
1964,1500,Freestyle,Men,2,Estafet,1023
1964,1500,Freestyle,Men,3,Estafet,1027
1964,1500,Freestyle,Men,4,Estafet,1038
1964,1500,Freestyle,Men,4,Estafet,1042
1964,1500,Freestyle,Men,4,Estafet,1045
1964,1500,Freestyle,Men,4,Estafet,1049
1964,1500,Freestyle,Men,4,Estafet,1050
1964,200,Backstroke,Men,1,near,130
1964,200,Backstroke,Men,2,near,130
1964,200,Backstroke,Men,3,near,133
1964,200,Backstroke,Men,4,near,133
1964,200,Backstroke,Men,4,near,135
1964,200,Backstroke,Men,4,near,135
1964,200,Backstroke,Men,4,near,135
1964,200,Backstroke,Men,4,near,136
1964,200,Breaststroke,Men,1,near,147
1964,200,Breaststroke,Men,2,near,148
1964,200,Breaststroke,Men,3,near,149
1964,200,Breaststroke,Men,4,near,151
1964,200,Breaststroke,Men,4,near,151
1964,200,Breaststroke,Men,4,near,153
1964,200,Breaststroke,Men,4,near,155
1964,200,Breaststroke,Men,4,near,158
1964,200,Breaststroke,Women,1,near,166
1964,200,Breaststroke,Women,2,near,167
1964,200,Breaststroke,Women,3,near,168
1964,200,Breaststroke,Women,4,near,169
1964,200,Breaststroke,Women,4,near,169
1964,200,Breaststroke,Women,4,near,171
1964,200,Breaststroke,Women,4,near,171
1964,200,Breaststroke,Women,4,near,173
1964,200,Butterfly,Men,1,near,126
1964,200,Butterfly,Men,2,near,127
1964,200,Butterfly,Men,3,near,129
1964,200,Butterfly,Men,4,near,131
1964,200,Butterfly,Men,4,near,131
1964,200,Butterfly,Men,4,near,132
1964,200,Butterfly,Men,4,near,132
1964,200,Butterfly,Men,4,near,134
1964,400,Freestyle,Men,1,near,252
1964,400,Freestyle,Men,2,near,254
1964,400,Freestyle,Men,3,near,255
1964,400,Freestyle,Men,4,near,256
1964,400,Freestyle,Men,4,near,256
1964,400,Freestyle,Men,4,near,259
1964,400,Freestyle,Men,4,near,260
1964,400,Freestyle,Men,4,near,261
1964,400,Freestyle,Women,1,near,283
1964,400,Freestyle,Women,2,near,284
1964,400,Freestyle,Women,3,near,287
1964,400,Freestyle,Women,4,near,287
1964,400,Freestyle,Women,4,near,290
1964,400,Freestyle,Women,4,near,292
1964,400,Freestyle,Women,4,near,292
1964,400,Freestyle,Women,4,near,293
1964,400,Individual medley,Men,1,near,285
1964,400,Individual medley,Men,2,near,287
1964,400,Individual medley,Men,3,near,291
1964,400,Individual medley,Men,4,near,291
1964,400,Individual medley,Men,4,near,297
1964,400,Individual medley,Men,4,near,301
1964,400,Individual medley,Men,4,near,301
1964,400,Individual medley,Men,4,near,303
1964,400,Individual medley,Women,1,near,318
1964,400,Individual medley,Women,2,near,324
1964,400,Individual medley,Women,3,near,324
1964,400,Individual medley,Women,4,near,325
1964,400,Individual medley,Women,4,near,328
1964,400,Individual medley,Women,4,near,330
1964,400,Individual medley,Women,4,near,330
1964,400,Individual medley,Women,4,near,338
1960,100,Backstroke,Men,1,near,61
1960,100,Backstroke,Men,2,near,62
1960,100,Backstroke,Men,3,near,62
1960,100,Backstroke,Men,4,near,63
1960,100,Backstroke,Men,4,near,63
1960,100,Backstroke,Men,4,near,63
1960,100,Backstroke,Men,4,near,64
1960,100,Backstroke,Men,4,near,64
1960,100,Backstroke,Women,1,near,69
1960,100,Backstroke,Women,2,near,70
1960,100,Backstroke,Women,3,near,71
1960,100,Backstroke,Women,3,near,71
1960,100,Backstroke,Women,3,near,71
1960,100,Backstroke,Women,4,near,71
1960,100,Backstroke,Women,4,near,72
1960,100,Backstroke,Women,4,near,72
1960,100,Butterfly,Women,1,near,69
1960,100,Butterfly,Women,2,near,70
1960,100,Butterfly,Women,3,near,72
1960,100,Butterfly,Women,4,near,73
1960,100,Butterfly,Women,4,near,73
1960,100,Butterfly,Women,4,near,73
1960,100,Butterfly,Women,4,near,73
1960,100,Freestyle,Men,2,near,55
1960,100,Freestyle,Men,1,near,55
1960,100,Freestyle,Men,3,near,55
1960,100,Freestyle,Men,4,near,55
1960,100,Freestyle,Men,4,near,56
1960,100,Freestyle,Men,4,near,56
1960,100,Freestyle,Men,4,near,56
1960,100,Freestyle,Men,4,near,57
1960,100,Freestyle,Women,1,near,61
1960,100,Freestyle,Women,2,near,62
1960,100,Freestyle,Women,3,near,63
1960,100,Freestyle,Women,4,near,63
1960,100,Freestyle,Women,4,near,63
1960,100,Freestyle,Women,4,near,64
1960,100,Freestyle,Women,4,near,64
1960,100,Freestyle,Women,4,near,65
1960,1500,Freestyle,Men,1,Estafet,1039
1960,1500,Freestyle,Men,2,Estafet,1041
1960,1500,Freestyle,Men,3,Estafet,1050
1960,1500,Freestyle,Men,4,Estafet,1054
1960,1500,Freestyle,Men,4,Estafet,1063
1960,1500,Freestyle,Men,4,Estafet,1064
1960,1500,Freestyle,Men,4,Estafet,1082
1960,1500,Freestyle,Men,4,Estafet,1102
1960,200,Breaststroke,Men,1,near,157
1960,200,Breaststroke,Men,2,near,158
1960,200,Breaststroke,Men,3,near,159
1960,200,Breaststroke,Men,4,near,160
1960,200,Breaststroke,Men,4,near,160
1960,200,Breaststroke,Men,4,near,160
1960,200,Breaststroke,Men,4,near,161
1960,200,Breaststroke,Men,4,near,161
1960,200,Breaststroke,Women,1,near,169
1960,200,Breaststroke,Women,2,near,170
1960,200,Breaststroke,Women,3,near,173
1960,200,Breaststroke,Women,4,near,174
1960,200,Breaststroke,Women,4,near,174
1960,200,Breaststroke,Women,4,near,175
1960,200,Breaststroke,Women,4,near,175
1960,200,Breaststroke,Women,4,near,175
1960,200,Butterfly,Men,1,near,132
1960,200,Butterfly,Men,2,near,134
1960,200,Butterfly,Men,3,near,135
1960,200,Butterfly,Men,4,near,136
1960,200,Butterfly,Men,4,near,138
1960,200,Butterfly,Men,4,near,138
1960,200,Butterfly,Men,4,near,138
1960,200,Butterfly,Men,4,near,139
1960,400,Freestyle,Men,1,near,258
1960,400,Freestyle,Men,2,near,261
1960,400,Freestyle,Men,3,near,261
1960,400,Freestyle,Men,3,near,261
1960,400,Freestyle,Men,4,near,262
1960,400,Freestyle,Men,4,near,266
1960,400,Freestyle,Men,4,near,266
1960,400,Freestyle,Men,4,near,269
1960,400,Freestyle,Women,1,near,290
1960,400,Freestyle,Women,2,near,293
1960,400,Freestyle,Women,3,near,296
1960,400,Freestyle,Women,4,near,297
1960,400,Freestyle,Women,4,near,298
1960,400,Freestyle,Women,4,near,299
1960,400,Freestyle,Women,4,near,302
1960,400,Freestyle,Women,4,near,302
1956,100,Backstroke,Men,1,near,62
1956,100,Backstroke,Men,2,near,63
1956,100,Backstroke,Men,3,near,64
1956,100,Backstroke,Men,4,near,64
1956,100,Backstroke,Men,4,near,65
1956,100,Backstroke,Men,4,near,65
1956,100,Backstroke,Men,4,near,65
1956,100,Backstroke,Men,4,near,66
1956,100,Backstroke,Women,1,near,72
1956,100,Backstroke,Women,1,near,72
1956,100,Backstroke,Women,3,near,73
1956,100,Backstroke,Women,4,near,73
1956,100,Backstroke,Women,4,near,74
1956,100,Backstroke,Women,4,near,74
1956,100,Backstroke,Women,4,near,74
1956,100,Backstroke,Women,4,near,74
1956,100,Butterfly,Women,1,near,71
1956,100,Butterfly,Women,2,near,71
1956,100,Butterfly,Women,3,near,74
1956,100,Butterfly,Women,4,near,74
1956,100,Butterfly,Women,4,near,75
1956,100,Butterfly,Women,4,near,77
1956,100,Butterfly,Women,4,near,77
1956,100,Butterfly,Women,4,near,78
1956,100,Freestyle,Men,1,near,55
1956,100,Freestyle,Men,2,near,55
1956,100,Freestyle,Men,3,near,56
1956,100,Freestyle,Men,4,near,57
1956,100,Freestyle,Men,4,near,57
1956,100,Freestyle,Men,4,near,57
1956,100,Freestyle,Men,4,near,58
1956,100,Freestyle,Men,4,near,58
1956,100,Freestyle,Women,1,near,62
1956,100,Freestyle,Women,2,near,62
1956,100,Freestyle,Women,3,near,65
1956,100,Freestyle,Women,4,near,65
1956,100,Freestyle,Women,4,near,65
1956,100,Freestyle,Women,4,near,65
1956,100,Freestyle,Women,4,near,65
1956,100,Freestyle,Women,4,near,65
1956,1500,Freestyle,Men,1,Estafet,1078
1956,1500,Freestyle,Men,2,Estafet,1080
1956,1500,Freestyle,Men,3,Estafet,1088
1956,1500,Freestyle,Men,4,Estafet,1106
1956,1500,Freestyle,Men,4,Estafet,1118
1956,1500,Freestyle,Men,4,Estafet,1118
1956,1500,Freestyle,Men,4,Estafet,1118
1956,1500,Freestyle,Men,4,Estafet,1146
1956,200,Breaststroke,Men,1,near,154
1956,200,Breaststroke,Men,2,near,156
1956,200,Breaststroke,Men,3,near,156
1956,200,Breaststroke,Men,4,near,158
1956,200,Breaststroke,Men,4,near,159
1956,200,Breaststroke,Men,4,near,160
1956,200,Breaststroke,Men,4,near,162
1956,200,Breaststroke,Women,1,near,173
1956,200,Breaststroke,Women,2,near,174
1956,200,Breaststroke,Women,3,near,175
1956,200,Breaststroke,Women,4,near,175
1956,200,Breaststroke,Women,4,near,176
1956,200,Breaststroke,Women,4,near,176
1956,200,Breaststroke,Women,4,near,177
1956,200,Breaststroke,Women,4,near,179
1956,200,Butterfly,Men,1,near,139
1956,200,Butterfly,Men,2,near,143
1956,200,Butterfly,Men,3,near,143
1956,200,Butterfly,Men,4,near,146
1956,200,Butterfly,Men,4,near,147
1956,200,Butterfly,Men,4,near,147
1956,200,Butterfly,Men,4,near,149
1956,200,Butterfly,Men,4,near,151
1956,400,Freestyle,Men,1,near,267
1956,400,Freestyle,Men,2,near,270
1956,400,Freestyle,Men,3,near,272
1956,400,Freestyle,Men,4,near,272
1956,400,Freestyle,Men,4,near,274
1956,400,Freestyle,Men,4,near,274
1956,400,Freestyle,Men,4,near,278
1956,400,Freestyle,Men,4,near,281
1956,400,Freestyle,Women,1,near,294
1956,400,Freestyle,Women,2,near,302
1956,400,Freestyle,Women,3,near,307
1956,400,Freestyle,Women,4,near,312
1956,400,Freestyle,Women,4,near,314
1956,400,Freestyle,Women,4,near,314
1956,400,Freestyle,Women,4,near,315
1956,400,Freestyle,Women,4,near,321
1952,100,Backstroke,Men,1,near,65
1952,100,Backstroke,Men,2,near,66
1952,100,Backstroke,Men,3,near,66
1952,100,Backstroke,Men,4,near,67
1952,100,Backstroke,Men,4,near,67
1952,100,Backstroke,Men,4,near,67
1952,100,Backstroke,Men,4,near,68
1952,100,Backstroke,Men,4,near,68
1952,100,Backstroke,Women,1,near,74
1952,100,Backstroke,Women,2,near,74
1952,100,Backstroke,Women,3,near,75
1952,100,Backstroke,Women,3,near,75
1952,100,Backstroke,Women,4,near,76
1952,100,Backstroke,Women,4,near,78
1952,100,Backstroke,Women,4,near,78
1952,100,Freestyle,Men,1,near,57
1952,100,Freestyle,Men,1,near,57
1952,100,Freestyle,Men,3,near,58
1952,100,Freestyle,Men,4,near,58
1952,100,Freestyle,Men,4,near,58
1952,100,Freestyle,Men,4,near,58
1952,100,Freestyle,Men,4,near,58
1952,100,Freestyle,Men,4,near,58
1952,100,Freestyle,Women,1,near,66
1952,100,Freestyle,Women,2,near,67
1952,100,Freestyle,Women,3,near,67
1952,100,Freestyle,Women,3,near,67
1952,100,Freestyle,Women,3,near,67
1952,100,Freestyle,Women,4,near,67
1952,100,Freestyle,Women,4,near,68
1952,100,Freestyle,Women,4,near,68
1952,1500,Freestyle,Men,1,Estafet,1110
1952,1500,Freestyle,Men,2,Estafet,1121
1952,1500,Freestyle,Men,3,Estafet,1131
1952,1500,Freestyle,Men,4,Estafet,1131
1952,1500,Freestyle,Men,4,Estafet,1139
1952,1500,Freestyle,Men,4,Estafet,1140
1952,1500,Freestyle,Men,4,Estafet,1152
1952,1500,Freestyle,Men,4,Estafet,1193
1952,200,Breaststroke,Men,1,near,154
1952,200,Breaststroke,Men,2,near,154
1952,200,Breaststroke,Men,3,near,155
1952,200,Breaststroke,Men,4,near,157
1952,200,Breaststroke,Men,4,near,158
1952,200,Breaststroke,Men,4,near,159
1952,200,Breaststroke,Men,4,near,159
1952,200,Breaststroke,Men,4,near,160
1952,200,Breaststroke,Women,1,near,171
1952,200,Breaststroke,Women,2,near,174
1952,200,Breaststroke,Women,3,near,177
1952,200,Breaststroke,Women,3,near,177
1952,200,Breaststroke,Women,4,near,177
1952,200,Breaststroke,Women,4,near,178
1952,200,Breaststroke,Women,4,near,181
1952,200,Breaststroke,Women,4,near,182
1952,400,Freestyle,Men,1,near,270
1952,400,Freestyle,Men,2,near,271
1952,400,Freestyle,Men,3,near,275
1952,400,Freestyle,Men,4,near,277
1952,400,Freestyle,Men,4,near,279
1952,400,Freestyle,Men,4,near,280
1952,400,Freestyle,Men,4,near,280
1952,400,Freestyle,Men,4,near,282
1952,400,Freestyle,Women,1,near,312
1952,400,Freestyle,Women,2,near,313
1952,400,Freestyle,Women,3,near,314
1952,400,Freestyle,Women,4,near,316
1952,400,Freestyle,Women,4,near,316
1952,400,Freestyle,Women,4,near,317
1952,400,Freestyle,Women,4,near,324
1952,400,Freestyle,Women,4,near,327
1948,100,Backstroke,Men,1,near,66
1948,100,Backstroke,Men,2,near,66
1948,100,Backstroke,Men,3,near,67
1948,100,Backstroke,Men,4,near,69
1948,100,Backstroke,Men,4,near,69
1948,100,Backstroke,Men,4,near,69
1948,100,Backstroke,Men,4,near,69
1948,100,Backstroke,Men,4,near,69
1948,100,Backstroke,Women,1,near,74
1948,100,Backstroke,Women,2,near,76
1948,100,Backstroke,Women,3,near,76
1948,100,Backstroke,Women,4,near,78
1948,100,Backstroke,Women,4,near,78
1948,100,Backstroke,Women,4,near,78
1948,100,Backstroke,Women,4,near,79
1948,100,Backstroke,Women,4,near,79
1948,100,Freestyle,Men,2,near,57
1948,100,Freestyle,Men,3,near,57
1948,100,Freestyle,Men,4,near,58
1948,100,Freestyle,Men,4,near,58
1948,100,Freestyle,Men,4,near,58
1948,100,Freestyle,Men,4,near,59
1948,100,Freestyle,Men,4,near,59
1948,100,Freestyle,Men,1,near,60
1948,100,Freestyle,Women,1,near,66
1948,100,Freestyle,Women,2,near,66
1948,100,Freestyle,Women,3,near,67
1948,100,Freestyle,Women,4,near,68
1948,100,Freestyle,Women,4,near,68
1948,100,Freestyle,Women,4,near,68
1948,100,Freestyle,Women,4,near,68
1948,100,Freestyle,Women,4,near,69
1948,1500,Freestyle,Men,1,Estafet,1158
1948,1500,Freestyle,Men,2,Estafet,1171
1948,1500,Freestyle,Men,3,Estafet,1183
1948,1500,Freestyle,Men,4,Estafet,1194
1948,1500,Freestyle,Men,4,Estafet,1210
1948,1500,Freestyle,Men,4,Estafet,1218
1948,1500,Freestyle,Men,4,Estafet,1219
1948,1500,Freestyle,Men,4,Estafet,1245
1948,200,Breaststroke,Men,1,near,159
1948,200,Breaststroke,Men,2,near,160
1948,200,Breaststroke,Men,4,near,163
1948,200,Breaststroke,Men,3,near,163
1948,200,Breaststroke,Men,4,near,166
1948,200,Breaststroke,Men,4,near,166
1948,200,Breaststroke,Men,4,near,167
1948,200,Breaststroke,Men,4,near,167
1948,200,Breaststroke,Women,1,near,177
1948,200,Breaststroke,Women,2,near,177
1948,200,Breaststroke,Women,3,near,180
1948,200,Breaststroke,Women,4,near,182
1948,200,Breaststroke,Women,4,near,186
1948,200,Breaststroke,Women,4,near,186
1948,200,Breaststroke,Women,4,near,187
1948,200,Breaststroke,Women,4,near,188
1948,400,Freestyle,Men,1,near,281
1948,400,Freestyle,Men,2,near,283
1948,400,Freestyle,Men,3,near,287
1948,400,Freestyle,Men,4,near,289
1948,400,Freestyle,Men,4,near,289
1948,400,Freestyle,Men,4,near,291
1948,400,Freestyle,Men,4,near,295
1948,400,Freestyle,Men,4,near,298
1948,400,Freestyle,Women,1,near,317
1948,400,Freestyle,Women,2,near,321
1948,400,Freestyle,Women,3,near,322
1948,400,Freestyle,Women,4,near,325
1948,400,Freestyle,Women,4,near,326
1948,400,Freestyle,Women,4,near,329
1948,400,Freestyle,Women,4,near,329
1948,400,Freestyle,Women,4,near,332
1936,100,Backstroke,Men,1,near,65
1936,100,Backstroke,Men,2,near,67
1936,100,Backstroke,Men,3,near,68
1936,100,Backstroke,Men,4,near,69
1936,100,Backstroke,Men,4,near,69
1936,100,Backstroke,Men,4,near,70
1936,100,Backstroke,Men,4,near,70
1936,100,Backstroke,Women,1,near,78
1936,100,Backstroke,Women,2,near,79
1936,100,Backstroke,Women,3,near,79
1936,100,Backstroke,Women,4,near,79
1936,100,Backstroke,Women,4,near,80
1936,100,Backstroke,Women,4,near,80
1936,100,Backstroke,Women,4,near,81
1936,100,Freestyle,Men,1,near,57
1936,100,Freestyle,Men,2,near,57
1936,100,Freestyle,Men,3,near,58
1936,100,Freestyle,Men,4,near,58
1936,100,Freestyle,Men,4,near,59
1936,100,Freestyle,Men,4,near,59
1936,100,Freestyle,Men,4,near,59
1936,100,Freestyle,Women,1,near,65
1936,100,Freestyle,Women,2,near,66
1936,100,Freestyle,Women,3,near,66
1936,100,Freestyle,Women,4,near,67
1936,100,Freestyle,Women,4,near,68
1936,100,Freestyle,Women,4,near,68
1936,100,Freestyle,Women,4,near,68
1936,1500,Freestyle,Men,1,Estafet,1153
1936,1500,Freestyle,Men,2,Estafet,1174
1936,1500,Freestyle,Men,3,Estafet,1174
1936,1500,Freestyle,Men,4,Estafet,1188
1936,1500,Freestyle,Men,4,Estafet,1194
1936,1500,Freestyle,Men,4,Estafet,1197
1936,1500,Freestyle,Men,4,Estafet,1199
1936,200,Breaststroke,Men,1,near,161
1936,200,Breaststroke,Men,2,near,162
1936,200,Breaststroke,Men,3,near,164
1936,200,Breaststroke,Men,4,near,165
1936,200,Breaststroke,Men,4,near,167
1936,200,Breaststroke,Men,4,near,167
1936,200,Breaststroke,Men,4,near,171
1936,200,Breaststroke,Women,1,near,183
1936,200,Breaststroke,Women,2,near,184
1936,200,Breaststroke,Women,3,near,187
1936,200,Breaststroke,Women,4,near,189
1936,200,Breaststroke,Women,4,near,189
1936,200,Breaststroke,Women,4,near,189
1936,200,Breaststroke,Women,4,near,192
1936,400,Freestyle,Men,1,near,284
1936,400,Freestyle,Men,2,near,285
1936,400,Freestyle,Men,3,near,288
1936,400,Freestyle,Men,4,near,292
1936,400,Freestyle,Men,4,near,293
1936,400,Freestyle,Men,4,near,293
1936,400,Freestyle,Men,4,near,300
1936,400,Freestyle,Women,1,near,326
1936,400,Freestyle,Women,2,near,327
1936,400,Freestyle,Women,3,near,329
1936,400,Freestyle,Women,4,near,332
1936,400,Freestyle,Women,4,near,335
1936,400,Freestyle,Women,4,near,343
1936,400,Freestyle,Women,4,near,345
1936,400,Freestyle,Women,4,near,346
1932,100,Backstroke,Men,1,near,68
1932,100,Backstroke,Men,2,near,69
1932,100,Backstroke,Men,3,near,70
1932,100,Backstroke,Men,4,near,70
1932,100,Backstroke,Men,4,near,71
1932,100,Backstroke,Men,4,near,72
1932,100,Backstroke,Women,1,near,79
1932,100,Backstroke,Women,2,near,81
1932,100,Backstroke,Women,3,near,82
1932,100,Backstroke,Women,4,near,82
1932,100,Backstroke,Women,4,near,83
1932,100,Backstroke,Women,4,near,83
1932,100,Freestyle,Men,1,near,58
1932,100,Freestyle,Men,2,near,58
1932,100,Freestyle,Men,3,near,58
1932,100,Freestyle,Men,4,near,59
1932,100,Freestyle,Men,4,near,59
1932,100,Freestyle,Men,4,near,59
1932,100,Freestyle,Women,1,near,66
1932,100,Freestyle,Women,2,near,67
1932,100,Freestyle,Women,3,near,68
1932,100,Freestyle,Women,4,near,69
1932,100,Freestyle,Women,4,near,69
1932,100,Freestyle,Women,4,near,70
1932,1500,Freestyle,Men,1,Estafet,1152
1932,1500,Freestyle,Men,2,Estafet,1154
1932,1500,Freestyle,Men,3,Estafet,1179
1932,1500,Freestyle,Men,4,Estafet,1185
1932,1500,Freestyle,Men,4,Estafet,1202
1932,1500,Freestyle,Men,4,Estafet,1209
1932,200,Breaststroke,Men,1,near,165
1932,200,Breaststroke,Men,2,near,166
1932,200,Breaststroke,Men,3,near,167
1932,200,Breaststroke,Men,4,near,168
1932,200,Breaststroke,Men,4,near,169
1932,200,Breaststroke,Men,4,near,172
1932,200,Breaststroke,Women,1,near,186
1932,200,Breaststroke,Women,2,near,186
1932,200,Breaststroke,Women,3,near,187
1932,200,Breaststroke,Women,4,near,191
1932,200,Breaststroke,Women,4,near,191
1932,200,Breaststroke,Women,4,near,196
1932,200,Breaststroke,Women,4,near,198
1932,400,Freestyle,Men,1,near,288
1932,400,Freestyle,Men,2,near,288
1932,400,Freestyle,Men,3,near,292
1932,400,Freestyle,Men,4,near,292
1932,400,Freestyle,Men,4,near,296
1932,400,Freestyle,Men,4,near,298
1932,400,Freestyle,Women,1,near,328
1932,400,Freestyle,Women,2,near,328
1932,400,Freestyle,Women,3,near,347
1932,400,Freestyle,Women,4,near,349
1932,400,Freestyle,Women,4,near,354
1932,400,Freestyle,Women,4,near,366
1928,100,Backstroke,Men,1,near,68
1928,100,Backstroke,Men,2,near,70
1928,100,Backstroke,Men,3,near,72
1928,100,Backstroke,Men,4,near,73
1928,100,Backstroke,Men,4,near,73
1928,100,Backstroke,Men,4,near,75
1928,100,Backstroke,Women,1,near,82
1928,100,Backstroke,Women,2,near,82
1928,100,Backstroke,Women,3,near,82
1928,100,Backstroke,Women,4,near,84
1928,100,Backstroke,Women,4,near,84
1928,100,Backstroke,Women,4,near,84
1928,100,Backstroke,Women,4,near,85
1928,100,Freestyle,Men,4,near,58
1928,100,Freestyle,Men,4,near,59
1928,100,Freestyle,Men,1,near,60
1928,100,Freestyle,Men,2,near,60
1928,100,Freestyle,Men,3,near,61
1928,100,Freestyle,Men,4,near,61
1928,100,Freestyle,Men,4,near,61
1928,100,Freestyle,Women,1,near,71
1928,100,Freestyle,Women,2,near,71
1928,100,Freestyle,Women,3,near,73
1928,100,Freestyle,Women,4,near,73
1928,100,Freestyle,Women,4,near,74
1928,100,Freestyle,Women,4,near,75
1928,1500,Freestyle,Men,1,Estafet,1191
1928,1500,Freestyle,Men,2,Estafet,1202
1928,1500,Freestyle,Men,3,Estafet,1228
1928,1500,Freestyle,Men,4,Estafet,1265
1928,1500,Freestyle,Men,4,Estafet,1283
1928,1500,Freestyle,Men,4,Estafet,1306
1928,200,Breaststroke,Men,1,near,168
1928,200,Breaststroke,Men,2,near,170
1928,200,Breaststroke,Men,3,near,176
1928,200,Breaststroke,Men,4,near,176
1928,200,Breaststroke,Men,4,near,176
1928,200,Breaststroke,Men,4,near,177
1928,200,Breaststroke,Women,1,near,192
1928,200,Breaststroke,Women,2,near,195
1928,200,Breaststroke,Women,3,near,197
1928,200,Breaststroke,Women,4,near,199
1928,200,Breaststroke,Women,4,near,199
1928,200,Breaststroke,Women,4,near,203
1928,400,Freestyle,Men,1,near,301
1928,400,Freestyle,Men,2,near,303
1928,400,Freestyle,Men,3,near,304
1928,400,Freestyle,Men,4,near,305
1928,400,Freestyle,Men,4,near,316
1928,400,Freestyle,Men,4,near,325
1928,400,Freestyle,Women,1,near,342
1928,400,Freestyle,Women,2,near,357
1928,400,Freestyle,Women,3,near,360
1928,400,Freestyle,Women,4,near,367
1928,400,Freestyle,Women,4,near,367
1928,400,Freestyle,Women,4,near,371
1924,100,Backstroke,Men,1,near,73
1924,100,Backstroke,Men,2,near,75
1924,100,Backstroke,Men,3,near,77
1924,100,Backstroke,Men,4,near,79
1924,100,Backstroke,Men,4,near,80
1924,100,Backstroke,Women,1,near,83
1924,100,Backstroke,Women,2,near,87
1924,100,Backstroke,Women,3,near,88
1924,100,Backstroke,Women,4,near,90
1924,100,Backstroke,Women,4,near,91
1924,100,Freestyle,Men,4,near,59
1924,100,Freestyle,Men,1,near,61
1924,100,Freestyle,Men,2,near,61
1924,100,Freestyle,Men,3,near,62
1924,100,Freestyle,Men,4,near,63
1924,100,Freestyle,Women,1,near,72
1924,100,Freestyle,Women,2,near,72
1924,100,Freestyle,Women,3,near,74
1924,100,Freestyle,Women,4,near,75
1924,100,Freestyle,Women,4,near,80
1924,1500,Freestyle,Men,1,Estafet,1206
1924,1500,Freestyle,Men,2,Estafet,1241
1924,1500,Freestyle,Men,3,Estafet,1308
1924,1500,Freestyle,Men,4,Estafet,1315
1924,1500,Freestyle,Men,4,Estafet,1330
1924,200,Breaststroke,Men,1,near,176
1924,200,Breaststroke,Men,2,near,179
1924,200,Breaststroke,Men,3,near,181
1924,200,Breaststroke,Men,4,near,182
1924,200,Breaststroke,Men,4,near,185
1924,200,Breaststroke,Women,1,near,213
1924,200,Breaststroke,Women,2,near,214
1924,200,Breaststroke,Women,3,near,215
1924,200,Breaststroke,Women,4,near,217
1924,200,Breaststroke,Women,4,near,218
1924,200,Breaststroke,Women,4,near,219
1924,200,Breaststroke,Women,4,near,227
1924,400,Freestyle,Men,1,near,304
1924,400,Freestyle,Men,2,near,305
1924,400,Freestyle,Men,3,near,306
1924,400,Freestyle,Men,4,near,326
1924,400,Freestyle,Men,4,near,332
1924,400,Freestyle,Women,1,near,362
1924,400,Freestyle,Women,2,near,363
1924,400,Freestyle,Women,3,near,364
1924,400,Freestyle,Women,4,near,385
1920,100,Backstroke,Men,2,near,75
1920,100,Backstroke,Men,3,near,76
1920,100,Backstroke,Men,4,near,79
1920,100,Backstroke,Men,4,near,79
1920,100,Freestyle,Men,1,near,61
1920,100,Freestyle,Men,2,near,62
1920,100,Freestyle,Men,3,near,63
1920,100,Freestyle,Men,4,near,63
1920,100,Freestyle,Women,3,near,73
1920,100,Freestyle,Women,4,near,77
1920,100,Freestyle,Women,4,near,77
1920,100,Freestyle,Women,4,near,82
1920,1500,Freestyle,Men,1,Estafet,1343
1920,1500,Freestyle,Men,2,Estafet,1356
1920,1500,Freestyle,Men,3,Estafet,1384
1920,1500,Freestyle,Men,4,Estafet,1439
1920,1500,Freestyle,Men,4,Estafet,1444
1920,200,Breaststroke,Men,3,near,184
1920,200,Breaststroke,Men,4,near,189
1920,200,Breaststroke,Men,4,near,192
1920,400,Breaststroke,Men,2,near,391
1920,400,Breaststroke,Men,3,near,405
1920,400,Breaststroke,Men,4,near,408
1920,400,Breaststroke,Men,4,near,411
1920,400,Freestyle,Men,2,near,326
1920,400,Freestyle,Men,3,near,329
1920,400,Freestyle,Men,4,near,329
1912,100,Backstroke,Men,1,near,81
1912,100,Backstroke,Men,2,near,82
1912,100,Backstroke,Men,3,near,84
1912,100,Backstroke,Men,4,near,85
1912,100,Backstroke,Men,4,near,85
1912,100,Freestyle,Men,1,near,63
1912,100,Freestyle,Men,2,near,64
1912,100,Freestyle,Men,3,near,65
1912,100,Freestyle,Men,4,near,65
1912,100,Freestyle,Men,4,near,66
1912,100,Freestyle,Women,1,near,82
1912,100,Freestyle,Women,2,near,85
1912,100,Freestyle,Women,3,near,87
1912,100,Freestyle,Women,4,near,87
1912,100,Freestyle,Women,4,near,87
1912,1500,Freestyle,Men,1,Estafet,1320
1912,1500,Freestyle,Men,2,Estafet,1359
1912,1500,Freestyle,Men,3,Estafet,1395
1912,200,Breaststroke,Men,1,near,181
1912,200,Breaststroke,Men,2,near,185
1912,200,Breaststroke,Men,3,near,188
1912,200,Breaststroke,Men,4,near,188
1912,400,Breaststroke,Men,1,near,389
1912,400,Breaststroke,Men,2,near,395
1912,400,Breaststroke,Men,3,near,396
1912,400,Breaststroke,Men,4,near,397
1912,400,Freestyle,Men,1,near,324
